	sequence	url	index	user	output	labels	parameter	method	SubClass	Unnamed: 0.1	Unnamed: 0	id
1183	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', 'http://192.168.56.103:8080/view/all/__history__.html?0']	http://192.168.56.103:8080/#	3.0	user2	dashboard build queue build executor status master idle idle slave offline w name last success last failure last duration w description build stability	28.0		get	81.0	1183.0	1183.0	151.0
1187	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', 'http://192.168.56.103:8080/view/all/__history__.html?0']	click on /	7.0	user2	dashboard build queue build executor status master idle idle slave offline w name last success last failure last duration w description build stability	28.0		get	80.0	1187.0	1187.0	151.0
1204	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/computer/', 'http://192.168.56.103:8080/computer/slave1/', 'http://192.168.56.103:8080/computer/slave1/load-statistics', 'http://192.168.56.103:8080/computer/slave1/api/', 'http://192.168.56.103:8080/computer/slave1/load-statistics?type=sec10']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user2	dashboard build queue build executor status master idle idle slave offline w name last success last failure last duration w description build stability	28.0	(user2,user2Pass)	get	82.0	1204.0	1204.0	153.0
1212	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/computer/', 'http://192.168.56.103:8080/computer/(master)/', 'http://192.168.56.103:8080/computer/(master)/builds', 'http://192.168.56.103:8080/computer/(master)/__history__.html?0']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user2	dashboard build queue build executor status master idle idle slave offline w name last success last failure last duration w description build stability	28.0	(user2,user2Pass)	get	82.0	1212.0	1212.0	154.0
1226	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/computer/', 'http://192.168.56.103:8080/computer/(master)/', 'http://192.168.56.103:8080/', 'http://192.168.56.103:8080/opensearch.xml']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user2	dashboard build queue build executor status master idle idle slave offline w name last success last failure last duration w description build stability	28.0	(user2,user2Pass)	get	82.0	1226.0	1226.0	156.0
1229	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/computer/', 'http://192.168.56.103:8080/computer/(master)/', 'http://192.168.56.103:8080/', 'http://192.168.56.103:8080/opensearch.xml']	http://192.168.56.103:8080/	5.0	user2	dashboard build queue build executor status master idle idle slave offline w name last success last failure last duration w description build stability	28.0		get	81.0	1229.0	1229.0	156.0
34	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/computer/slave1/', 'http://192.168.56.103:8080/computer/slave1/launchSlaveAgent', 'http://192.168.56.103:8080/computer/slave1/']	http://192.168.56.103:8080/computer/slave1/	3.0	admin	slave log build executor status mark node temporarily offline agent slave slave agent offline jenkins failed launch agent process see log detail launch agent project tied slave w name last success last failure last duration w description build stability	29.0		get	83.0	34.0	34.0	2.0
36	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/computer/slave1/', 'http://192.168.56.103:8080/computer/slave1/launchSlaveAgent', 'http://192.168.56.103:8080/computer/slave1/']	http://192.168.56.103:8080/computer/slave1/	5.0	admin	slave log build executor status mark node temporarily offline agent slave slave agent offline jenkins failed launch agent process see log detail launch agent project tied slave w name last success last failure last duration w description build stability	29.0		get	83.0	36.0	36.0	2.0
40	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/computer/slave1/', 'http://192.168.56.103:8080/computer/slave1/markOffline', 'http://192.168.56.103:8080/user/admin', 'http://192.168.56.103:8080/user/admin/builds']	http://192.168.56.103:8080/computer/slave1/	3.0	admin	slave log build executor status mark node temporarily offline agent slave slave agent offline jenkins failed launch agent process see log detail launch agent project tied slave w name last success last failure last duration w description build stability	29.0		get	83.0	40.0	40.0	3.0
918	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/computer/slave1/', 'http://192.168.56.103:8080/computer/slave1/launchSlaveAgent', 'http://192.168.56.103:8080/computer/slave1/logText/progressiveHtml']	http://192.168.56.103:8080/computer/slave1/	3.0	admin	slave log build executor status master mark node temporarily offline agent slave slave ping response time long timed launch agent project tied slave w name last success last failure last duration w description build stability	29.0		post	84.0	918.0	918.0	116.0
892	['http://192.168.56.103:8080/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/login?from=/', 'http://192.168.56.103:8080/j_acegi_security_check']	http://192.168.56.103:8080/j_acegi_security_check	1.0	rong	login error invalid login information please try try system administrator suspect configuration problem see server console output detail	30.0		post	85.0	892.0	892.0	111.0
894	['http://192.168.56.103:8080/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/login?from=/', 'http://192.168.56.103:8080/j_acegi_security_check']	http://192.168.56.103:8080/j_acegi_security_check	3.0	rong	login error invalid login information please try try system administrator suspect configuration problem see server console output detail	30.0		post	85.0	894.0	894.0	111.0
902	['http://192.168.56.103:8080/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/login?from=/', 'http://192.168.56.103:8080/signup', 'http://192.168.56.103:8080/securityRealm/createAccount']	http://192.168.56.103:8080/j_acegi_security_check	1.0	rong	login error invalid login information please try try system administrator suspect configuration problem see server console output detail	30.0		post	85.0	902.0	902.0	113.0
905	['http://192.168.56.103:8080/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/login?from=/', 'http://192.168.56.103:8080/signup', 'http://192.168.56.103:8080/securityRealm/createAccount']	http://192.168.56.103:8080/securityRealm/createAccount	4.0	rong	sign jenkins jenkins user database sign user name already taken username password confirm password full name email address sign	30.0		post	85.0	905.0	905.0	113.0
208	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/', 'http://192.168.56.103:8080/user/user1/credentials/store/user/']	http://192.168.56.103:8080/user/user1/credentials/store/user/	8.0	user1	user user user jenkins user credential user user user domain description global credential unrestricted credential available irrespective domain specification requirement matching icon sml	30.0		get	86.0	208.0	208.0	35.0
896	['http://192.168.56.103:8080/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/login?from=/', 'http://192.168.56.103:8080/signup', 'http://192.168.56.103:8080/securityRealm/createAccount', 'http://192.168.56.103:8080/securityRealm/']	http://192.168.56.103:8080/j_acegi_security_check	1.0	rong	login error invalid login information please try try system administrator suspect configuration problem see server console output detail	30.0		get	86.0	896.0	896.0	112.0
899	['http://192.168.56.103:8080/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/login?from=/', 'http://192.168.56.103:8080/signup', 'http://192.168.56.103:8080/securityRealm/createAccount', 'http://192.168.56.103:8080/securityRealm/']	http://192.168.56.103:8080/securityRealm/createAccount	4.0	rong	sign jenkins jenkins user database sign prohibited full name security reason username password confirm password full name email address sign	30.0		get	86.0	899.0	899.0	112.0
907	['http://192.168.56.103:8080/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/login?from=/', 'http://192.168.56.103:8080/signup', 'http://192.168.56.103:8080/securityRealm/createAccount', 'http://192.168.56.103:8080/']	http://192.168.56.103:8080/j_acegi_security_check	1.0	rong	login error invalid login information please try try system administrator suspect configuration problem see server console output detail	30.0		get	86.0	907.0	907.0	114.0
910	['http://192.168.56.103:8080/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/login?from=/', 'http://192.168.56.103:8080/signup', 'http://192.168.56.103:8080/securityRealm/createAccount', 'http://192.168.56.103:8080/']	http://192.168.56.103:8080/securityRealm/createAccount	4.0	rong	sign jenkins jenkins user database sign prohibited full name security reason username password confirm password full name email address sign	30.0		get	86.0	910.0	910.0	114.0
913	['http://192.168.56.103:8080/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/api/']	http://192.168.56.103:8080/j_acegi_security_check	1.0	rong	login error invalid login information please try try system administrator suspect configuration problem see server console output detail	30.0		get	86.0	913.0	913.0	115.0
35	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/computer/slave1/', 'http://192.168.56.103:8080/computer/slave1/launchSlaveAgent', 'http://192.168.56.103:8080/computer/slave1/']	http://192.168.56.103:8080/computer/slave1/launchSlaveAgent	4.0	admin	slave log log build executor status	31.0		get	87.0	35.0	35.0	2.0
43	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/computer/slave1/', 'http://192.168.56.103:8080/computer/slave1/markOffline', 'http://192.168.56.103:8080/user/admin', 'http://192.168.56.103:8080/user/admin/builds']	http://192.168.56.103:8080/user/admin/builds	6.0	admin	admin admin build admin build	31.0		get	87.0	43.0	43.0	3.0
467	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/computer/slave1/', 'http://192.168.56.103:8080/computer/slave1/log', 'http://192.168.56.103:8080/computer/slave1/api/', 'http://192.168.56.103:8080/computer/slave1/api/json?tree=jobsname']	http://192.168.56.103:8080/computer/slave1/log	5.0	user1	slave log build executor status	31.0		get	87.0	467.0	467.0	67.0
475	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/computer/slave1/', 'http://192.168.56.103:8080/computer/slave1/log', 'http://192.168.56.103:8080/computer/slave1/api/', '/c']	http://192.168.56.103:8080/computer/slave1/log	5.0	user1	slave log build executor status	31.0		get	87.0	475.0	475.0	68.0
483	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/computer/slave1/', 'http://192.168.56.103:8080/computer/slave1/log', 'http://192.168.56.103:8080/computer/slave1/api/', 'http://192.168.56.103:8080/computer/slave1/api/xml?depth=1']	http://192.168.56.103:8080/computer/slave1/log	5.0	user1	slave log build executor status	31.0		get	87.0	483.0	483.0	69.0
491	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/computer/slave1/', 'http://192.168.56.103:8080/computer/slave1/log', 'http://192.168.56.103:8080/computer/slave1/api/', 'http://192.168.56.103:8080/computer/slave1/api/python?pretty=true']	http://192.168.56.103:8080/computer/slave1/log	5.0	user1	slave log build executor status	31.0		get	87.0	491.0	491.0	70.0
499	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/computer/slave1/', 'http://192.168.56.103:8080/computer/slave1/log', 'http://192.168.56.103:8080/computer/slave1/api/', 'http://192.168.56.103:8080/computer/slave1/api/schema']	http://192.168.56.103:8080/computer/slave1/log	5.0	user1	slave log build executor status	31.0		get	87.0	499.0	499.0	71.0
507	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/computer/slave1/', 'http://192.168.56.103:8080/computer/slave1/log', 'http://192.168.56.103:8080/computer/slave1/api/', 'http://192.168.56.103:8080/computer/slave1/api/xml']	http://192.168.56.103:8080/computer/slave1/log	5.0	user1	slave log build executor status	31.0		get	87.0	507.0	507.0	72.0
515	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/computer/slave1/', 'http://192.168.56.103:8080/computer/slave1/log', 'http://192.168.56.103:8080/computer/slave1/load-statistics']	http://192.168.56.103:8080/computer/slave1/log	5.0	user1	slave log build executor status	31.0		get	87.0	515.0	515.0	73.0
545	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', 'http://192.168.56.103:8080/user/user2/builds']	http://192.168.56.103:8080/user/user2/builds	7.0	user2	user user build user build	31.0		get	87.0	545.0	545.0	77.0
862	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/computer/', 'http://192.168.56.103:8080/computer/slave1/', 'http://192.168.56.103:8080/computer/slave1/log', 'http://192.168.56.103:8080/computer/']	http://192.168.56.103:8080/computer/slave1/log	5.0	user2	slave log build executor status master	31.0		get	87.0	862.0	862.0	105.0
1149	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/computer/slave1/', 'http://192.168.56.103:8080/computer/slave1/log', 'http://192.168.56.103:8080/computer/slave1/api/', 'http://192.168.56.103:8080/computer/slave1/api/json?tree=jobsname', 'http://192.168.56.103:8080/me/my-views/view/all/api/json?tree=jobs%5bname%5d']	http://192.168.56.103:8080/computer/slave1/log	5.0	user1	slave log build executor status	31.0		get	87.0	1149.0	1149.0	147.0
919	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/computer/slave1/', 'http://192.168.56.103:8080/computer/slave1/launchSlaveAgent', 'http://192.168.56.103:8080/computer/slave1/logText/progressiveHtml']	http://192.168.56.103:8080/computer/slave1/launchSlaveAgent	4.0	admin	slave log log build executor status master	31.0		post	88.0	919.0	919.0	116.0
415	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', '/u']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	post	89.0	415.0	415.0	60.0
464	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/computer/slave1/', 'http://192.168.56.103:8080/computer/slave1/log', 'http://192.168.56.103:8080/computer/slave1/api/', 'http://192.168.56.103:8080/computer/slave1/api/json?tree=jobsname']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	post	89.0	464.0	464.0	67.0
472	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/computer/slave1/', 'http://192.168.56.103:8080/computer/slave1/log', 'http://192.168.56.103:8080/computer/slave1/api/', '/c']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	post	89.0	472.0	472.0	68.0
966	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/me/my-views/view/all/editDescription', 'http://192.168.56.103:8080/me/my-views/view/all/descriptionform']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	post	89.0	966.0	966.0	125.0
978	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/my-views/view/all/timeline/data']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	post	89.0	978.0	978.0	127.0
1010	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/editDescription', 'http://192.168.56.103:8080/user/user1/descriptionform']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	post	89.0	1010.0	1010.0	131.0
1018	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/api/', 'http://192.168.56.103:8080/me/api/xml?tree=jobsname,viewsname,jobsname', 'http://192.168.56.103:8080/me/api/xml?tree=jobs%5bname%5d,views%5bname,jobs%5bname%5d%5d']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	post	89.0	1018.0	1018.0	132.0
1075	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', '/', 'http://192.168.56.103:8080/view/all/builds', 'http://192.168.56.103:8080/view/all/timeline/data']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	post	89.0	1075.0	1075.0	138.0
1079	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', '/', 'http://192.168.56.103:8080/view/all/builds', 'http://192.168.56.103:8080/view/all/timeline/data']	click on /	6.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0		post	89.0	1079.0	1079.0	138.0
1080	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', '/', 'http://192.168.56.103:8080/view/all/builds', 'http://192.168.56.103:8080/view/all/timeline/data']	http://192.168.56.103:8080/view/all/builds	7.0	user1	build queue build executor status master idle idle slave offline	32.0		post	89.0	1080.0	1080.0	138.0
1091	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/my-views/view/all/cc.xml?recursive', 'http://192.168.56.103:8080/view/all/timeline/data']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	post	89.0	1091.0	1091.0	140.0
1105	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/my-views/view/all/cc.xml', 'http://192.168.56.103:8080/view/all/timeline/data']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	post	89.0	1105.0	1105.0	142.0
1137	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/computer/slave1/', 'http://192.168.56.103:8080/computer', 'http://192.168.56.103:8080/computer/(master)/', 'http://192.168.56.103:8080/computer/(master)/builds', 'http://192.168.56.103:8080/computer/(master)/timeline/data']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	post	89.0	1137.0	1137.0	146.0
1146	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/computer/slave1/', 'http://192.168.56.103:8080/computer/slave1/log', 'http://192.168.56.103:8080/computer/slave1/api/', 'http://192.168.56.103:8080/computer/slave1/api/json?tree=jobsname', 'http://192.168.56.103:8080/me/my-views/view/all/api/json?tree=jobs%5bname%5d']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	post	89.0	1146.0	1146.0	147.0
1200	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/job/listRoot/', 'http://192.168.56.103:8080/job/listRoot/disable', 'http://192.168.56.103:8080/user/user2', '/', 'http://192.168.56.103:8080/#', 'http://192.168.56.103:8080/view/all/builds', 'http://192.168.56.103:8080/view/all/timeline/data']	http://192.168.56.103:8080/view/all/builds	9.0	user2	build queue build executor status master idle idle slave offline	32.0		post	89.0	1200.0	1200.0	152.0
111	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views']	http://192.168.56.103:8080/me/my-views	3.0	admin	dashboard admin view build executor status master idle idle slave offline	32.0		get	90.0	111.0	111.0	14.0
355	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', '/', 'http://192.168.56.103:8080/toggleCollapse?paneId=executors']	http://192.168.56.103:8080/toggleCollapse?paneId=executors	7.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0		get	90.0	355.0	355.0	52.0
358	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', '/', 'http://192.168.56.103:8080/api/', '/']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	get	92.0	358.0	358.0	53.0
362	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', '/', 'http://192.168.56.103:8080/api/', '/']	click on /	6.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0		get	93.0	362.0	362.0	53.0
364	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', '/', 'http://192.168.56.103:8080/api/', '/']	click on /	8.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0		get	93.0	364.0	364.0	53.0
367	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', '/', 'http://192.168.56.103:8080/projectRelationship', '/']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	get	92.0	367.0	367.0	54.0
371	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', '/', 'http://192.168.56.103:8080/projectRelationship', '/']	click on /	6.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0		get	93.0	371.0	371.0	54.0
373	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', '/', 'http://192.168.56.103:8080/projectRelationship', '/']	click on /	8.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0		get	93.0	373.0	373.0	54.0
376	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', '/', 'http://192.168.56.103:8080/fingerprintCheck', '/']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	get	92.0	376.0	376.0	55.0
380	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', '/', 'http://192.168.56.103:8080/fingerprintCheck', '/']	click on /	6.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0		get	93.0	380.0	380.0	55.0
382	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', '/', 'http://192.168.56.103:8080/fingerprintCheck', '/']	click on /	8.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0		get	93.0	382.0	382.0	55.0
385	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', '/', 'http://192.168.56.103:8080/view/all/builds', '/']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	get	92.0	385.0	385.0	56.0
389	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', '/', 'http://192.168.56.103:8080/view/all/builds', '/']	click on /	6.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0		get	93.0	389.0	389.0	56.0
